"Kama wewe ni Java package, basi mimi ni import.",cheesy,kenyan,opening,initial,female,manual_entry,4.0,1.0,0,0,0
"Your energy inafanya hata JVM i-run love efficiently.",smooth,sheng,compliment,initial,female,manual_entry,4.5,1.0,0,0,1
"Nimeku-save as Java method - public void love() {}",romantic,mixed,response,advanced,female,manual_entry,4.8,1.0,0,0,1
"Unajua hata kama uta-Java exception, bado nita-catch you.",bold,sheng,response,middle,female,manual_entry,3.8,1.0,0,0,0
"Kama una Java stream, niprocess vipi?",playful,sheng,opening,initial,female,manual_entry,4.3,1.0,0,1,0
"Wewe ni kame C++ - complex but rewarding love.",smooth,mixed,compliment,initial,female,manual_entry,4.6,1.0,0,0,1
"Nimeku-save as C++ class - class Love {}",romantic,mixed,response,advanced,female,manual_entry,4.7,1.0,0,0,1
"Your vibe ni kame C++ template - template<class T> class Love",smooth,sheng,response,middle,female,manual_entry,4.2,1.0,0,0,1
"Hata kama uta-C++ pointer, bado nita-dereference to love.",bold,sheng,followup,advanced,female,manual_entry,4.0,1.0,0,0,0
"Kama wewe ni C++ reference, basi mimi ni variable.",cheesy,kenyan,opening,initial,female,manual_entry,4.1,1.0,0,0,0
"Your energy inafanya hata memory management i-be easy.",smooth,sheng,compliment,initial,female,manual_entry,4.4,1.0,0,0,1
"Nimeku-save as C++ smart pointer - std::unique_ptr<Love>",romantic,mixed,response,advanced,female,manual_entry,4.9,1.0,0,0,1
"Unajua hata kama uta-C++ exception, bado nita-try/catch you.",bold,sheng,response,middle,female,manual_entry,3.9,1.0,0,0,0
"Kama una C++ namespace, niusage vipi?",playful,sheng,opening,initial,female,manual_entry,4.2,1.0,0,1,0
"Wewe ni kame Go - simple concurrent love.",smooth,mixed,compliment,initial,female,manual_entry,4.3,1.0,0,0,1
"Nimeku-save as Go function - func love() {}",romantic,mixed,response,advanced,female,manual_entry,4.6,1.0,0,0,1
"Your vibe ni kame Go routine - go love()",smooth,sheng,response,middle,female,manual_entry,4.4,1.0,0,0,1
"Hata kama uta-Go channel, bado nita-send love.",bold,sheng,followup,advanced,female,manual_entry,4.1,1.0,0,0,0
"Kama wewe ni Go interface, basi mimi ni struct.",cheesy,kenyan,opening,initial,female,manual_entry,4.0,1.0,0,0,0
"Your energy inafanya hata goroutine i-run smoothly.",smooth,sheng,compliment,initial,female,manual_entry,4.5,1.0,0,0,1
"Nimeku-save as Go package - package love",romantic,mixed,response,advanced,female,manual_entry,4.8,1.0,0,0,1
"Unajua hata kama uta-Go defer, bado nita-execute love.",bold,sheng,response,middle,female,manual_entry,3.8,1.0,0,0,0
"Kama una Go slice, niappend vipi?",playful,sheng,opening,initial,female,manual_entry,4.3,1.0,0,1,0
"Wewe ni kame Rust - safe concurrent love.",smooth,mixed,compliment,initial,female,manual_entry,4.6,1.0,0,0,1
"Nimeku-save as Rust function - fn love() {}",romantic,mixed,response,advanced,female,manual_entry,4.7,1.0,0,0,1
"Your vibe ni kame Rust struct - struct Love {}",smooth,sheng,response,middle,female,manual_entry,4.2,1.0,0,0,1
"Hata kama uta-Rust trait, bado nita-implement for you.",bold,sheng,followup,advanced,female,manual_entry,4.0,1.0,0,0,0
"Kama wewe ni Rust enum, basi mimi ni match.",cheesy,kenyan,opening,initial,female,manual_entry,4.1,1.0,0,0,0
"Your energy inafanya hata borrow checker i-approve.",smooth,sheng,compliment,initial,female,manual_entry,4.4,1.0,0,0,1
"Nimeku-save as Rust lifetime - 'love",romantic,mixed,response,advanced,female,manual_entry,4.9,1.0,0,0,1
"Unajua hata kama uta-Rust macro, bado nita-expand with love.",bold,sheng,response,middle,female,manual_entry,3.9,1.0,0,0,0
"Kama una Rust option, niunwrap vipi?",playful,sheng,opening,initial,female,manual_entry,4.2,1.0,0,1,0
"Wewe ni kame Kotlin - concise love.",smooth,mixed,compliment,initial,female,manual_entry,4.3,1.0,0,0,1
"Nimeku-save as Kotlin function - fun love() {}",romantic,mixed,response,advanced,female,manual_entry,4.6,1.0,0,0,1
"Your vibe ni kame Kotlin data class - data class Love()",smooth,sheng,response,middle,female,manual_entry,4.4,1.0,0,0,1
"Hata kama uta-Kotlin extension, bado nita-extend with love.",bold,sheng,followup,advanced,female,manual_entry,4.1,1.0,0,0,0
"Kama wewe ni Kotlin coroutine, basi mimi ni scope.",cheesy,kenyan,opening,initial,female,manual_entry,4.0,1.0,0,0,0
"Your energy inafanya hata null safety i-work.",smooth,sheng,compliment,initial,female,manual_entry,4.5,1.0,0,0,1
"Nimeku-save as Kotlin sealed class - sealed class Love",romantic,mixed,response,advanced,female,manual_entry,4.8,1.0,0,0,1
"Unajua hata kama uta-Kotlin lambda, bado nita-invoke with love.",bold,sheng,response,middle,female,manual_entry,3.8,1.0,0,0,0
"Kama una Kotlin when, nimatch vipi?",playful,sheng,opening,initial,female,manual_entry,4.3,1.0,0,1,0
"Wewe ni kame Swift - elegant love.",smooth,mixed,compliment,initial,female,manual_entry,4.6,1.0,0,0,1
"Nimeku-save as Swift function - func love() {}",romantic,mixed,response,advanced,female,manual_entry,4.7,1.0,0,0,1
"Your vibe ni kame Swift struct - struct Love {}",smooth,sheng,response,middle,female,manual_entry,4.2,1.0,0,0,1
"Hata kama uta-Swift protocol, bado nita-conform to you.",bold,sheng,followup,advanced,female,manual_entry,4.0,1.0,0,0,0
"Kama wewe ni Swift enum, basi mimi ni switch.",cheesy,kenyan,opening,initial,female,manual_entry,4.1,1.0,0,0,0
"Your energy inafanya hata optionals i-unwrap safely.",smooth,sheng,compliment,initial,female,manual_entry,4.4,1.0,0,0,1
"Nimeku-save as Swift extension - extension Love {}",romantic,mixed,response,advanced,female,manual_entry,4.9,1.0,0,0,1
"Unajua hata kama uta-Swift closure, bado nita-capture you.",bold,sheng,response,middle,female,manual_entry,3.9,1.0,0,0,0
"Kama una Swift guard, ni guard vipi?",playful,sheng,opening,initial,female,manual_entry,4.2,1.0,0,1,0
"Wewe ni kame PHP - web love.",smooth,mixed,compliment,initial,female,manual_entry,4.3,1.0,0,0,1
"Nimeku-save as PHP function - function love() {}",romantic,mixed,response,advanced,female,manual_entry,4.6,1.0,0,0,1
"Your vibe ni kame PHP class - class Love {}",smooth,sheng,response,middle,female,manual_entry,4.4,1.0,0,0,1
"Hata kama uta-PHP array, bado nita-foreach you.",bold,sheng,followup,advanced,female,manual_entry,4.1,1.0,0,0,0
"Kama wewe ni PHP namespace, basi mimi ni use.",cheesy,kenyan,opening,initial,female,manual_entry,4.0,1.0,0,0,0
"Your energy inafanya hata web app i-run smoothly.",smooth,sheng,compliment,initial,female,manual_entry,4.5,1.0,0,0,1
"Nimeku-save as PHP trait - trait Love {}",romantic,mixed,response,advanced,female,manual_entry,4.8,1.0,0,0,1
"Unajua hata kama uta-PHP interface, bado nita-implement you.",bold,sheng,response,middle,female,manual_entry,3.8,1.0,0,0,0
"Kama una PHP composer, nirequire vipi?",playful,sheng,opening,initial,female,manual_entry,4.3,1.0,0,1,0
"Wewe ni kame Ruby - elegant love.",smooth,mixed,compliment,initial,female,manual_entry,4.6,1.0,0,0,1
"Nimeku-save as Ruby method - def love; end",romantic,mixed,response,advanced,female,manual_entry,4.7,1.0,0,0,1
"Your vibe ni kame Ruby class - class Love; end",smooth,sheng,response,middle,female,manual_entry,4.2,1.0,0,0,1
"Hata kama uta-Ruby block, bado nita-yield to you.",bold,sheng,followup,advanced,female,manual_entry,4.0,1.0,0,0,0
"Kama wewe ni Ruby gem, basi mimi ni bundle.",cheesy,kenyan,opening,initial,female,manual_entry,4.1,1.0,0,0,0
"Your energy inafanya hata rails i-run on love.",smooth,sheng,compliment,initial,female,manual_entry,4.4,1.0,0,0,1
"Nimeku-save as Ruby module - module Love; end",romantic,mixed,response,advanced,female,manual_entry,4.9,1.0,0,0,1
"Unajua hata kama uta-Ruby hash, bado nita-access values.",bold,sheng,response,middle,female,manual_entry,3.9,1.0,0,0,0
"Kama una Ruby symbol, niuse vipi?",playful,sheng,opening,initial,female,manual_entry,4.2,1.0,0,1,0
"Wewe ni kame C# - .NET love.",smooth,mixed,compliment,initial,female,manual_entry,4.3,1.0,0,0,1
"Nimeku-save as C# method - void Love() {}",romantic,mixed,response,advanced,female,manual_entry,4.6,1.0,0,0,1
"Your vibe ni kame C# class - class Love {}",smooth,sheng,response,middle,female,manual_entry,4.4,1.0,0,0,1
"Hata kama uta-C# interface, bado nita-implement you.",bold,sheng,followup,advanced,female,manual_entry,4.1,1.0,0,0,0
"Kama wewe ni C# delegate, basi mimi ni invoke.",cheesy,kenyan,opening,initial,female,manual_entry,4.0,1.0,0,0,0
"Your energy inafanya hata .NET i-run on love.",smooth,sheng,compliment,initial,female,manual_entry,4.5,1.0,0,0,1
"Nimeku-save as C# property - public Love MyLove { get; set; }",romantic,mixed,response,advanced,female,manual_entry,4.8,1.0,0,0,1
"Unajua hata kama uta-C# LINQ, bado nita-query you.",bold,sheng,response,middle,female,manual_entry,3.8,1.0,0,0,0
"Kama una C# async, ni await vipi?",playful,sheng,opening,initial,female,manual_entry,4.3,1.0,0,1,0
"Wewe ni kame Scala - functional love.",smooth,mixed,compliment,initial,female,manual_entry,4.6,1.0,0,0,1
"Nimeku-save as Scala function - def love: Unit = {}",romantic,mixed,response,advanced,female,manual_entry,4.7,1.0,0,0,1
"Your vibe ni kame Scala case class - case class Love()",smooth,sheng,response,middle,female,manual_entry,4.2,1.0,0,0,1
"Hata kama uta-Scala trait, bado nita-mixin with you.",bold,sheng,followup,advanced,female,manual_entry,4.0,1.0,0,0,0
"Kama wewe ni Scala object, basi mimi ni companion.",cheesy,kenyan,opening,initial,female,manual_entry,4.1,1.0,0,0,0
"Your energy inafanya hata functional programming i-work.",smooth,sheng,compliment,initial,female,manual_entry,4.4,1.0,0,0,1
"Nimeku-save as Scala for-comprehension - for { l <- love } yield l",romantic,mixed,response,advanced,female,manual_entry,4.9,1.0,0,0,1
"Unajua hata kama uta-Scala pattern match, bado nita-match you.",bold,sheng,response,middle,female,manual_entry,3.9,1.0,0,0,0
"Kama una Scala implicit, ni convert vipi?",playful,sheng,opening,initial,female,manual_entry,4.2,1.0,0,1,0
"Wewe ni kame Haskell - pure love.",smooth,mixed,compliment,initial,female,manual_entry,4.3,1.0,0,0,1
"Nimeku-save as Haskell function - love :: () -> Love",romantic,mixed,response,advanced,female,manual_entry,4.6,1.0,0,0,1
"Your vibe ni kame Haskell type - data Love = Love",smooth,sheng,response,middle,female,manual_entry,4.4,1.0,0,0,1
"Hata kama uta-Haskell monad, bado nita-bind with you.",bold,sheng,followup,advanced,female,manual_entry,4.1,1.0,0,0,0
"Kama wewe ni Haskell functor, basi mimi ni fmap.",cheesy,kenyan,opening,initial,female,manual_entry,4.0,1.0,0,0,0
"Your energy inafanya hata pure functions i-return love.",smooth,sheng,compliment,initial,female,manual_entry,4.5,1.0,0,0,1
"Nimeku-save as Haskell do notation - do { return love }",romantic,mixed,response,advanced,female,manual_entry,4.8,1.0,0,0,1
"Unajua hata kama uta-Haskell lazy, bado nita-evaluate you.",bold,sheng,response,middle,female,manual_entry,3.8,1.0,0,0,0
"Kama una Haskell curry, ni apply vipi?",playful,sheng,opening,initial,female,manual_entry,4.3,1.0,0,1,0
"Wewe ni kame Erlang - concurrent love.",smooth,mixed,compliment,initial,female,manual_entry,4.6,1.0,0,0,1
"Nimeku-save as Erlang function - love() -> ok.",romantic,mixed,response,advanced,female,manual_entry,4.7,1.0,0,0,1
"Your vibe ni kame Erlang process - spawn(fun love/0)",smooth,sheng,response,middle,female,manual_entry,4.2,1.0,0,0,1
"Hata kama uta-Erlang message, bado nita-send love.",bold,sheng,followup,advanced,female,manual_entry,4.0,1.0,0,0,0
"Kama wewe ni Erlang OTP, basi mimi ni supervisor.",cheesy,kenyan,opening,initial,female,manual_entry,4.1,1.0,0,0,0
"Your energy inafanya hata distributed system i-work.",smooth,sheng,compliment,initial,female,manual_entry,4.4,1.0,0,0,1
"Nimeku-save as Erlang tuple - {love, forever}",romantic,mixed,response,advanced,female,manual_entry,4.9,1.0,0,0,1
"Unajua hata kama uta-Erlang list, bado nita-head/tail you.",bold,sheng,response,middle,female,manual_entry,3.9,1.0,0,0,0
"Kama una Erlang pattern, nimatch vipi?",playful,sheng,opening,initial,female,manual_entry,4.2,1.0,0,1,0
"Wewe ni kame Elixir - |> love.",smooth,mixed,compliment,initial,female,manual_entry,4.3,1.0,0,0,1
"Nimeku-save as Elixir function - def love, do: :ok",romantic,mixed,response,advanced,female,manual_entry,4.6,1.0,0,0,1
"Your vibe ni kame Elixir pipe - love |> happiness",smooth,sheng,response,middle,female,manual_entry,4.4,1.0,0,0,1
"Hata kama uta-Elixir pattern match, bado nita-match you.",bold,sheng,followup,advanced,female,manual_entry,4.1,1.0,0,0,0
"Kama wewe ni Elixir macro, basi mimi ni quote.",cheesy,kenyan,opening,initial,female,manual_entry,4.0,1.0,0,0,0
"Your energy inafanya hata pipe operator i-work beautifully.",smooth,sheng,compliment,initial,female,manual_entry,4.5,1.0,0,0,1
"Nimeku-save as Elixir sigil - ~L[love]",romantic,mixed,response,advanced,female,manual_entry,4.8,1.0,0,0,1
"Unajua hata kama uta-Elixir GenServer, bado nita-call you.",bold,sheng,response,middle,female,manual_entry,3.8,1.0,0,0,0
"Kama una Elixir struct, niaccess vipi?",playful,sheng,opening,initial,female,manual_entry,4.3,1.0,0,1,0
"Wewe ni kame Clojure - Lisp love.",smooth,mixed,compliment,initial,female,manual_entry,4.6,1.0,0,0,1
"Nimeku-save as Clojure function - (defn love [] :ok)",romantic,mixed,response,advanced,female,manual_entry,4.7,1.0,0,0,1
"Your vibe ni kame Clojure vector - [love]",smooth,sheng,response,middle,female,manual_entry,4.2,1.0,0,0,1
"Hata kama uta-Clojure map, bado nita-get :love.",bold,sheng,followup,advanced,female,manual_entry,4.0,1.0,0,0,0
"Kama wewe ni Clojure keyword, basi mimi ni :love.",cheesy,kenyan,opening,initial,female,manual_entry,4.1,1.0,0,0,0
"Your energy inafanya hata persistent data structures i-work.",smooth,sheng,compliment,initial,female,manual_entry,4.4,1.0,0,0,1
"Nimeku-save as Clojure symbol - 'love",romantic,mixed,response,advanced,female,manual_entry,4.9,1.0,0,0,1
"Unajua hata kama uta-Clojure macro, bado nita-expand you.",bold,sheng,response,middle,female,manual_entry,3.9,1.0,0,0,0
"Kama una Clojure thread, nimacro vipi?",playful,sheng,opening,initial,female,manual_entry,4.2,1.0,0,1,0
"Wewe ni kame R - statistical love.",smooth,mixed,compliment,initial,female,manual_entry,4.3,1.0,0,0,1
"Nimeku-save as R function - love <- function() {}",romantic,mixed,response,advanced,female,manual_entry,4.6,1.0,0,0,1
"Your vibe ni kame R vector - c(love)",smooth,sheng,response,middle,female,manual_entry,4.4,1.0,0,0,1
"Hata kama uta-R dataframe, bado nita-select love column.",bold,sheng,followup,advanced,female,manual_entry,4.1,1.0,0,0,0
"Kama wewe ni R package, basi mimi ni library.",cheesy,kenyan,opening,initial,female,manual_entry,4.0,1.0,0,0,0
"Your energy inafanya hata statistical analysis i-show love.",smooth,sheng,compliment,initial,female,manual_entry,4.5,1.0,0,0,1
"Nimeku-save as R list - list(love = TRUE)",romantic,mixed,response,advanced,female,manual_entry,4.8,1.0,0,0,1
"Unajua hata kama uta-R plot, bado nita-plot love.",bold,sheng,response,middle,female,manual_entry,3.8,1.0,0,0,0
"Kama una R pipe, niuse vipi?",playful,sheng,opening,initial,female,manual_entry,4.3,1.0,0,1,0
"Wewe ni kame Julia - scientific love.",smooth,mixed,compliment,initial,female,manual_entry,4.6,1.0,0,0,1
"Nimeku-save as Julia function - function love() end",romantic,mixed,response,advanced,female,manual_entry,4.7,1.0,0,0,1
"Your vibe ni kame Julia array - [love]",smooth,sheng,response,middle,female,manual_entry,4.2,1.0,0,0,1
"Hata kama uta-Julia type, bado nita-struct Love.",bold,sheng,followup,advanced,female,manual_entry,4.0,1.0,0,0,0
"Kama wewe ni Julia package, basi mimi ni Pkg.",cheesy,kenyan,opening,initial,female,manual_entry,4.1,1.0,0,0,0
"Your energy inafanya hata scientific computing i-compute love.",smooth,sheng,compliment,initial,female,manual_entry,4.4,1.0,0,0,1
"Nimeku-save as Julia macro - @love",romantic,mixed,response,advanced,female,manual_entry,4.9,1.0,0,0,1
"Unajua hata kama uta-Julia broadcast, bado nita-.love.",bold,sheng,response,middle,female,manual_entry,3.9,1.0,0,0,0
"Kama una Julia multiple dispatch, ni dispatch vipi?",playful,sheng,opening,initial,female,manual_entry,4.2,1.0,0,1,0
"Wewe ni kame Lua - lightweight love.",smooth,mixed,compliment,initial,female,manual_entry,4.3,1.0,0,0,1
"Nimeku-save as Lua function - function love() end",romantic,mixed,response,advanced,female,manual_entry,4.6,1.0,0,0,1
"Your vibe ni kame Lua table - {love = true}",smooth,sheng,response,middle,female,manual_entry,4.4,1.0,0,0,1
"Hata kama uta-Lua metatable, bado nita-setmetatable with love.",bold,sheng,followup,advanced,female,manual_entry,4.1,1.0,0,0,0
"Kama wewe ni Lua coroutine, basi mimi ni resume.",cheesy,kenyan,opening,initial,female,manual_entry,4.0,1.0,0,0,0
"Your energy inafanya hata embedded scripting i-work.",smooth,sheng,compliment,initial,female,manual_entry,4.5,1.0,0,0,1
"Nimeku-save as Lua string - 'love'",romantic,mixed,response,advanced,female,manual_entry,4.8,1.0,0,0,1
"Unajua hata kama uta-Lua pattern, bado nita-match you.",bold,sheng,response,middle,female,manual_entry,3.8,1.0,0,0,0
"Kama una Lua module, nirequire vipi?",playful,sheng,opening,initial,female,manual_entry,4.3,1.0,0,1,0
"Wewe ni kame Perl - practical love.",smooth,mixed,compliment,initial,female,manual_entry,4.6,1.0,0,0,1
"Nimeku-save as Perl subroutine - sub love {}",romantic,mixed,response,advanced,female,manual_entry,4.7,1.0,0,0,1
"Your vibe ni kame Perl hash - %love",smooth,sheng,response,middle,female,manual_entry,4.2,1.0,0,0,1
"Hata kama uta-Perl regex, bado nita-match /love/.",bold,sheng,followup,advanced,female,manual_entry,4.0,1.0,0,0,0
"Kama wewe ni Perl module, basi mimi ni use.",cheesy,kenyan,opening,initial,female,manual_entry,4.1,1.0,0,0,0
"Your energy inafanya hata text processing i-process love.",smooth,sheng,compliment,initial,female,manual_entry,4.4,1.0,0,0,1
"Nimeku-save as Perl array - @love",romantic,mixed,response,advanced,female,manual_entry,4.9,1.0,0,0,1
"Unajua hata kama uta-Perl reference, bado nita-dereference you.",bold,sheng,response,middle,female,manual_entry,3.9,1.0,0,0,0
"Kama una Perl CPAN, ni install vipi?",playful,sheng,opening,initial,female,manual_entry,4.2,1.0,0,1,0
"Wewe ni kame Shell - command line love.",smooth,mixed,compliment,initial,female,manual_entry,4.3,1.0,0,0,1
"Nimeku-save as Shell script - #!/bin/bash love",romantic,mixed,response,advanced,female,manual_entry,4.6,1.0,0,0,1
"Your vibe ni kame Shell command - love",smooth,sheng,response,middle,female,manual_entry,4.4,1.0,0,0,1
"Hata kama uta-Shell pipe, bado nita-| love.",bold,sheng,followup,advanced,female,manual_entry,4.1,1.0,0,0,0
"Kama wewe ni Shell variable, basi mimi ni $love.",cheesy,kenyan,opening,initial,female,manual_entry,4.0,1.0,0,0,0
"Your energy inafanya hata command line i-execute love.",smooth,sheng,compliment,initial,female,manual_entry,4.5,1.0,0,0,1
"Nimeku-save as Shell function - love() { echo 'love'; }",romantic,mixed,response,advanced,female,manual_entry,4.8,1.0,0,0,1
"Unajua hata kama uta-Shell alias, bado nita-alias love.",bold,sheng,response,middle,female,manual_entry,3.8,1.0,0,0,0
"Kama una Shell script, niexecute vipi?",playful,sheng,opening,initial,female,manual_entry,4.3,1.0,0,1,0
"Wewe ni kame SQL - database love.",smooth,mixed,compliment,initial,female,manual_entry,4.6,1.0,0,0,1
"Nimeku-save as SQL query - SELECT * FROM love",romantic,mixed,response,advanced,female,manual_entry,4.7,1.0,0,0,1
"Your vibe ni kame SQL table - CREATE TABLE love",smooth,sheng,response,middle,female,manual_entry,4.2,1.0,0,0,1
"Hata kama uta-SQL join, bado nita-INNER JOIN love.",bold,sheng,followup,advanced,female,manual_entry,4.0,1.0,0,0,0
"Kama wewe ni SQL index, basi mimi ni query.",cheesy,kenyan,opening,initial,female,manual_entry,4.1,1.0,0,0,0
"Your energy inafanya hata database i-store love efficiently.",smooth,sheng,compliment,initial,female,manual_entry,4.4,1.0,0,0,1
"Nimeku-save as SQL view - CREATE VIEW love AS ...",romantic,mixed,response,advanced,female,manual_entry,4.9,1.0,0,0,1
"Unajua hata kama uta-SQL transaction, bado nita-COMMIT love.",bold,sheng,response,middle,female,manual_entry,3.9,1.0,0,0,0
"Kama una SQL constraint, niadd vipi?",playful,sheng,opening,initial,female,manual_entry,4.2,1.0,0,1,0
"Wewe ni kame NoSQL - document love.",smooth,mixed,compliment,initial,female,manual_entry,4.3,1.0,0,0,1
"Nimeku-save as MongoDB document - { love: true }",romantic,mixed,response,advanced,female,manual_entry,4.6,1.0,0,0,1
"Your vibe ni kame Redis key - SET love true",smooth,sheng,response,middle,female,manual_entry,4.4,1.0,0,0,1
"Hata kama uta-Cassandra column, bado nita-insert love.",bold,sheng,followup,advanced,female,manual_entry,4.1,1.0,0,0,0
"Kama wewe ni Elasticsearch index, basi mimi ni search.",cheesy,kenyan,opening,initial,female,manual_entry,4.0,1.0,0,0,0
"Your energy inafanya hata document store i-store love.",smooth,sheng,compliment,initial,female,manual_entry,4.5,1.0,0,0,1
"Nimeku-save as GraphQL query - query { love }",romantic,mixed,response,advanced,female,manual_entry,4.8,1.0,0,0,1
"Unajua hata kama uta-Neo4j node, bado nita-CREATE (l:Love).",bold,sheng,response,middle,female,manual_entry,3.8,1.0,0,0,0
"Kama una NoSQL query, ni query vipi?",playful,sheng,opening,initial,female,manual_entry,4.3,1.0,0,1,0
"Wewe ni kame Git - version control love.",smooth,mixed,compliment,initial,female,manual_entry,4.6,1.0,0,0,1
"Nimeku-save as Git commit - git commit -m 'love'",romantic,mixed,response,advanced,female,manual_entry,4.7,1.0,0,0,1
"Your vibe ni kame Git branch - git branch love",smooth,sheng,response,middle,female,manual_entry,4.2,1.0,0,0,1
"Hata kama uta-Git merge, bado nita-merge love.",bold,sheng,followup,advanced,female,manual_entry,4.0,1.0,0,0,0
"Kama wewe ni Git remote, basi mimi ni origin.",cheesy,kenyan,opening,initial,female,manual_entry,4.1,1.0,0,0,0
"Your energy inafanya hata version control i-track love.",smooth,sheng,compliment,initial,female,manual_entry,4.4,1.0,0,0,1
"Nimeku-save as Git tag - git tag v1.0-love",romantic,mixed,response,advanced,female,manual_entry,4.9,1.0,0,0,1
"Unajua hata kama uta-Git rebase, bado nita-rebase on love.",bold,sheng,response,middle,female,manual_entry,3.9,1.0,0,0,0
"Kama una Git stash, ni apply vipi?",playful,sheng,opening,initial,female,manual_entry,4.2,1.0,0,1,0
"Wewe ni kame Docker - container love.",smooth,mixed,compliment,initial,female,manual_entry,4.3,1.0,0,0,1
"Nimeku-save as Dockerfile - FROM love",romantic,mixed,response,advanced,female,manual_entry,4.6,1.0,0,0,1
"Your vibe ni kame Docker image - docker build -t love .",smooth,sheng,response,middle,female,manual_entry,4.4,1.0,0,0,1
"Hata kama uta-Docker container, bado nita-docker run love.",bold,sheng,followup,advanced,female,manual_entry,4.1,1.0,0,0,0
"Kama wewe ni Docker volume, basi mimi ni mount.",cheesy,kenyan,opening,initial,female,manual_entry,4.0,1.0,0,0,0
"Your energy inafanya hata containerization i-work.",smooth,sheng,compliment,initial,female,manual_entry,4.5,1.0,0,0,1
"Nimeku-save as Docker compose - services: love:",romantic,mixed,response,advanced,female,manual_entry,4.8,1.0,0,0,1
"Unajua hata kama uta-Docker network, bado nita-connect to love.",bold,sheng,response,middle,female,manual_entry,3.8,1.0,0,0,0
"Kama una Docker registry, nipush vipi?",playful,sheng,opening,initial,female,manual_entry,4.3,1.0,0,1,0
"Wewe ni kame Kubernetes - orchestration love.",smooth,mixed,compliment,initial,female,manual_entry,4.6,1.0,0,0,1
"Nimeku-save as Kubernetes pod - apiVersion: v1 kind: Pod",romantic,mixed,response,advanced,female,manual_entry,4.7,1.0,0,0,1
"Your vibe ni kame Kubernetes service - service: love",smooth,sheng,response,middle,female,manual_entry,4.2,1.0,0,0,1
"Hata kama uta-Kubernetes deployment, bado nita-deploy love.",bold,sheng,followup,advanced,female,manual_entry,4.0,1.0,0,0,0
"Kama wewe ni Kubernetes namespace, basi mimi ni default.",cheesy,kenyan,opening,initial,female,manual_entry,4.1,1.0,0,0,0
"Your energy inafanya hata orchestration i-work.",smooth,sheng,compliment,initial,female,manual_entry,4.4,1.0,0,0,1
"Nimeku-save as Kubernetes config map - data: love: 'true'",romantic,mixed,response,advanced,female,manual_entry,4.9,1.0,0,0,1
"Unajua hata kama uta-Kubernetes secret, bado nita-encrypt love.",bold,sheng,response,middle,female,manual_entry,3.9,1.0,0,0,0
"Kama una Kubernetes ingress, niroute vipi?",playful,sheng,opening,initial,female,manual_entry,4.2,1.0,0,1,0
"Wewe ni kame AWS - cloud love.",smooth,mixed,compliment,initial,female,manual_entry,4.3,1.0,0,0,1
"Nimeku-save as AWS S3 bucket - s3://love",romantic,mixed,response,advanced,female,manual_entry,4.6,1.0,0,0,1
"Your vibe ni kame AWS Lambda - function: love",smooth,sheng,response,middle,female,manual_entry,4.4,1.0,0,0,1
"Hata kama uta-AWS EC2, bado nita-instance love.",bold,sheng,followup,advanced,female,manual_entry,4.1,1.0,0,0,0
"Kama wewe ni AWS RDS, basi mimi ni database.",cheesy,kenyan,opening,initial,female,manual_entry,4.0,1.0,0,0,0
"Your energy inafanya hata cloud i-scale love.",smooth,sheng,compliment,initial,female,manual_entry,4.5,1.0,0,0,1
"Nimeku-save as AWS CloudFormation - Resources: Love:",romantic,mixed,response,advanced,female,manual_entry,4.8,1.0,0,0,1
"Unajua hata kama uta-AWS IAM, bado nita-role love.",bold,sheng,response,middle,female,manual_entry,3.8,1.0,0,0,0
"Kama una AWS region, niselect vipi?",playful,sheng,opening,initial,female,manual_entry,4.3,1.0,0,1,0
"Wewe ni kame Azure - Microsoft love.",smooth,mixed,compliment,initial,female,manual_entry,4.6,1.0,0,0,1
"Nimeku-save as Azure Function - function love",romantic,mixed,response,advanced,female,manual_entry,4.7,1.0,0,0,1
"Your vibe ni kame Azure Blob Storage - blob: love",smooth,sheng,response,middle,female,manual_entry,4.2,1.0,0,0,1
"Hata kama uta-Azure VM, bado nita-deploy love.",bold,sheng,followup,advanced,female,manual_entry,4.0,1.0,0,0,0
"Kama wewe ni Azure SQL, basi mimi ni database.",cheesy,kenyan,opening,initial,female,manual_entry,4.1,1.0,0,0,0
"Your energy inafanya hata Azure i-compute love.",smooth,sheng,compliment,initial,female,manual_entry,4.4,1.0,0,0,1
"Nimeku-save as Azure Resource Manager - resource: love",romantic,mixed,response,advanced,female,manual_entry,4.9,1.0,0,0,1
"Unajua hata kama uta-Azure AD, bado nita-authenticate love.",bold,sheng,response,middle,female,manual_entry,3.9,1.0,0,0,0
"Kama una Azure region, niselect vipi?",playful,sheng,opening,initial,female,manual_entry,4.2,1.0,0,1,0
"Wewe ni kame GCP - Google love.",smooth,mixed,compliment,initial,female,manual_entry,4.3,1.0,0,0,1
"Nimeku-save as GCP Cloud Function - function love",romantic,mixed,response,advanced,female,manual_entry,4.6,1.0,0,0,1
"Your vibe ni kame GCP Cloud Storage - gs://love",smooth,sheng,response,middle,female,manual_entry,4.4,1.0,0,0,1
"Hata kama uta-GCP Compute Engine, bado nita-instance love.",bold,sheng,followup,advanced,female,manual_entry,4.1,1.0,0,0,0
"Kama wewe ni GCP BigQuery, basi mimi ni SQL.",cheesy,kenyan,opening,initial,female,manual_entry,4.0,1.0,0,0,0
